Latitude,Longitude,DepthKm,Magnitude,Year,Month,Day,Hour,Minute,Second
-21.29,-174.45,36.6,5.2,2011,7,25,5,30,27
-24.31,-178.88,376.9,5.2,2011,7,23,4,40,21
-20.33,-178.6,612.1,5.9,2011,7,22,6,56,40
-30.16,-176.37,10,5,2011,7,21,16,29,12
-29.47,-176.71,10,5.2,2011,7,20,11,54,48
-25.09,178.46,572.7,5.3,2011,7,19,18,20,30
-16.7,-174.57,112.8,5,2011,7,19,17,37,23
-23.72,179.03,566.2,5.5,2011,7,19,7,15,55
-30.72,-177.82,17.4,5.3,2011,7,19,2,20,35
-29.17,-176.21,10,5,2011,7,18,16,03,44
-35.25,179.72,84.1,5,2011,7,17,11,39,51
-29.8,-176.86,10,5.2,2011,7,16,21,54,05
-22.43,-175,6,5.8,2011,7,16,7,03,32
-29.52,-176.24,10,5,2011,7,15,21,45,01
-29.82,-176.91,10,5.4,2011,7,15,5,50,25
-24.19,-175.3,37.6,5.3,2011,7,15,0,55,46
-33.24,-178.53,35,5,2011,7,14,13,18,53
-32.76,-178.14,18.2,5,2011,7,13,15,27,14
-32.77,-176.66,39,5,2011,7,13,15,27,06
-21.51,-174.36,10,5.2,2011,7,13,7,25,16
-29.12,-176.86,10,5.4,2011,7,13,5,06,47
-30.23,-176.29,10,5,2011,7,12,20,51,58
-15.49,-173.21,10,5.4,2011,7,12,10,09,45
-29.47,-176.22,10,5,2011,7,12,6,59,29
-29.46,-176.61,10,5.1,2011,7,11,21,51,49
-28.51,-176.85,24.5,5.1,2011,7,11,13,39,43
-22.71,-174.65,49.9,5,2011,7,11,13,01,12
-22.68,-174.75,21.1,5.6,2011,7,11,10,48,32
-29.28,-176.84,10,5.1,2011,7,11,7,43,28
-29.49,-176.58,11,5.9,2011,7,11,7,15,43
-29.3,-176.94,10,5.2,2011,7,11,6,52,10
-29.27,-177.07,10,5.4,2011,7,11,6,37,19
-15.51,-175.89,10,5.2,2011,7,11,0,54,26
-15.32,-176.01,10,5.1,2011,7,10,23,39,47
-15.43,-175.84,10,5.2,2011,7,10,20,29,42
-15.42,-176.08,10,5.7,2011,7,10,18,47,15
-29,-176.61,10,5,2011,7,10,17,48,34
-28.97,-176.74,10,5.2,2011,7,10,12,51,27
-32.7,-177.98,10,5,2011,7,10,12,07,57
-32.77,-177.15,8.6,5,2011,7,10,12,07,52
-32.52,-178.35,10,5.4,2011,7,10,6,57,24
-33.6,-178.84,10,5.2,2011,7,9,23,49,03
-29.34,-177.01,10,5.1,2011,7,9,22,21,02
-29.2,-176.82,10,5.1,2011,7,9,20,57,08
-29.51,-177.03,10,5.1,2011,7,9,20,09,43
-29.44,-177.01,15.2,6,2011,7,9,19,35,18
-29.48,-177.02,10,5,2011,7,9,19,34,36
-29.5,-176.93,10.8,5.2,2011,7,9,18,18,38
-29.51,-175.59,42.4,5.1,2011,7,9,18,18,34
-30.04,-176.68,10,5.1,2011,7,9,16,27,12
-29.47,-177.02,10,5.4,2011,7,9,16,17,31
-29.86,-177.79,23.4,5.1,2011,7,9,15,25,38
-29.55,-176.85,10,5.3,2011,7,9,15,25,29
-29.34,-177.05,14,6,2011,7,9,15,02,27
-35.9,178.12,12,5.3,2011,7,9,14,40,45
-29.42,-177.01,10,5.2,2011,7,9,14,12,17
-29.19,-176.81,10,5.3,2011,7,9,14,00,15
-29.39,-177.12,19,5.9,2011,7,9,13,54,23
-29.32,-176.32,10,5.1,2011,7,9,12,54,20
-21.16,-174.64,10,5.6,2011,7,9,7,08,18
-21.21,-174.54,16,5.9,2011,7,9,6,53,46
-16.59,177.84,35,5,2011,7,9,2,11,12
-29.14,-176.9,17.8,5.1,2011,7,9,1,53,56
-28.96,-176.69,10,5.4,2011,7,9,0,53,15
-29.49,-175.73,10,5,2011,7,8,20,36,41
-29.19,-175.91,10,5,2011,7,8,20,29,11
-28.51,-176.91,61.5,5,2011,7,8,18,22,07
-29.31,-176.94,20.7,5.4,2011,7,8,3,40,23
-29.56,-176.53,10,5,2011,7,8,3,31,42
-29.38,-176.67,10,5.3,2011,7,7,23,27,07
-29.39,-176.17,10,5,2011,7,7,21,50,02
-29.58,-176.18,10,5.1,2011,7,7,21,49,15
-29.88,-176.25,9.2,5.1,2011,7,7,21,03,35
-28.92,-176.38,10,5.3,2011,7,7,19,55,52
-17.86,-178.71,565.3,5.4,2011,7,7,19,08,35
-33.7,-178.88,35,5.3,2011,7,7,14,53,52
-33.73,-178.67,35,5,2011,7,7,13,47,02
-29.08,-177.1,10,5.3,2011,7,7,13,07,20
-29.15,-176.94,30.8,5.8,2011,7,7,9,29,59
-29.05,-176.61,10,5,2011,7,7,9,14,49
-28.98,-176.71,10,5.7,2011,7,7,9,10,50
-29.89,-176.34,12,5.5,2011,7,7,4,40,15
-29.93,-176.33,21.5,5,2011,7,7,3,41,39
-29.12,-176.82,32.2,5,2011,7,7,2,10,22
-29.51,-176.2,10,5.1,2011,7,7,1,26,36
-29.22,-176.16,10,5,2011,7,7,0,51,00
-29.02,-176.64,10,5.2,2011,7,7,0,33,33
-29.91,-176.26,36.5,5,2011,7,7,0,14,20
-29.43,-176.35,10,5,2011,7,6,23,03,29
-29.43,-176.18,10,5.3,2011,7,6,21,04,01
-29.57,-176.25,10,5.6,2011,7,6,20,35,38
-29.54,-176.34,17,7.6,2011,7,6,19,03,18
-16.5,-177.49,10,5.3,2011,7,6,14,46,37
-16.43,-177.49,10,5.3,2011,7,6,13,44,03
-14.81,-176.03,24.8,5.7,2011,7,5,19,02,38
-23.52,-175.55,56.5,5.1,2011,7,4,21,42,18
-15.32,-173.16,55.4,5.1,2011,7,2,17,02,53
-23.27,-176.05,35,5,2011,6,30,14,16,18
-23.57,-175.88,35,5.5,2011,6,30,9,47,09
-23.54,-175.85,35,5.7,2011,6,30,9,09,18
-23.48,-175.91,35,5.6,2011,6,30,4,30,54
-15.32,-173.4,10,5.1,2011,6,28,17,25,56
-16.75,-177.29,36.3,5.3,2011,6,28,7,07,22
-33.09,-178.9,17.9,5,2011,6,27,13,39,10
-17.11,-173.69,35,5.4,2011,6,27,0,30,29
-24.51,179.37,527.9,5.6,2011,6,25,21,16,55
-31.63,-179.11,35,5,2011,6,24,13,18,17
-14.97,-173.5,10,5.4,2011,6,23,4,33,46
-21.74,-179.24,567.3,5.2,2011,6,22,22,16,56
-30.53,-177.71,35,5.1,2011,6,21,11,47,24
-15.21,-173.61,119.3,5.2,2011,6,20,3,27,33
-15.02,-178.25,35,5.4,2011,6,19,21,26,46
-19.41,-175.9,235.5,5.3,2011,6,18,20,04,19
-19.19,-177.52,571.3,5.3,2011,6,13,12,46,00
-17.29,-173.2,10,5.3,2011,6,10,20,22,38
-30.42,-178.06,30.7,5.6,2011,6,9,20,16,28
-24.31,-178.86,386.3,5.2,2011,6,5,23,43,33
-15,-177.85,10,5.4,2011,6,5,16,55,50
-15.12,-177.89,12.6,5.9,2011,6,5,16,35,04
-31.96,-177.94,1.6,5.2,2011,6,1,19,21,42
-15.18,-173.56,10,5.3,2011,5,30,0,06,24
-27.26,-178.52,306.6,5.5,2011,5,28,18,37,34
-27.47,-178.53,307.4,5.5,2011,5,28,18,35,52
-17.68,-172.22,28.5,5.4,2011,5,26,2,10,30
-15.95,-172.59,35,5.2,2011,5,25,21,33,10
-15.39,-174,10,5,2011,5,24,8,53,42
-30.82,-178.17,34,5.9,2011,5,21,21,17,02
-25.21,-176.01,58,5.4,2011,5,18,21,39,46
-15.54,-175.43,35,5.3,2011,5,18,8,10,12
-15.65,-175.22,10,5.7,2011,5,17,10,35,26
-30.76,-178.46,125.8,5.1,2011,5,12,18,17,53
-19.79,-177.86,579.3,5.1,2011,5,12,12,29,24
-18.92,-176.77,320.2,5.2,2011,5,11,0,48,06
-20.17,-178.24,547.3,5,2011,5,8,0,09,17
-25.19,-177.55,184.7,5.6,2011,5,5,16,15,25
-20.4,-178.55,583.6,5.5,2011,5,4,16,13,28
-15.2,-174.25,20,5,2011,5,2,19,22,29
-15.48,-174.34,10,5.5,2011,5,2,13,20,57
-15.14,-172.94,10,5,2011,5,1,23,18,58
-21.73,-174.82,35,5.1,2011,4,30,17,00,36
-17.42,-174.35,61.9,5.3,2011,4,26,0,12,16
-15.33,-175.8,35,5.2,2011,4,24,6,01,09
-16.39,-179.53,508.7,5.4,2011,4,23,21,09,10
-22.81,-174.59,22.3,5.5,2011,4,22,17,14,51
-30.16,-178.08,62,5,2011,4,20,8,35,13
-20.84,-175.62,105.3,5.1,2011,4,20,3,09,13
-20,-177.69,405.9,5.3,2011,4,19,15,30,09
-34.34,179.87,86,6.6,2011,4,18,13,03,02
-20.24,-178.71,608,5.4,2011,4,17,13,02,08
-18.69,-175.36,216.3,5.7,2011,4,15,21,46,22
-15.28,-173.24,17,5.8,2011,4,15,2,06,28
-33.05,-178.53,18.6,5.4,2011,4,14,5,45,17
-29.56,-177.37,38.9,5.2,2011,4,11,13,33,42
-17.8,-178.5,533.1,5.4,2011,4,11,2,01,19
-23.6,179.84,517.6,5.3,2011,4,10,16,18,18
-28.77,-176.98,51.5,5.2,2011,4,10,4,45,24
-31.43,-177.1,2.9,5.2,2011,4,6,11,25,51
-19.79,-173.6,35,5.1,2011,4,5,18,57,50
-17.66,-178.6,552.4,5.7,2011,4,5,4,10,07
-19.53,-172.97,35,5,2011,4,4,16,55,33
-17.64,-178.59,551.7,6.4,2011,4,3,14,07,09
-24.51,-179.69,487.8,5.1,2011,4,2,18,50,22
-16.57,-177.58,35,5.3,2011,3,31,7,44,22
-16.31,-177.53,10,5.4,2011,3,31,2,59,18
-16.54,-177.52,15.5,6.4,2011,3,31,0,11,58
-24.08,179.9,522.9,5.3,2011,3,27,10,59,25
-15.85,-179.41,6,6,2011,3,26,22,49,40
-18.3,-178.2,475.9,5.4,2011,3,26,11,10,40
-32.4,-179.56,35.5,5.2,2011,3,23,23,01,16
-20.91,-178.69,579.3,5.3,2011,3,23,14,14,40
-25.26,179.65,490.7,5,2011,3,20,19,46,54
-31.13,-179.82,321,5.7,2011,3,20,15,20,28
-18.88,-174.87,145.5,5.3,2011,3,20,11,47,44
-17.93,-174.82,134.8,5,2011,3,18,20,36,30
-21.2,-176.9,276.6,5,2011,3,16,0,10,10
-19.4,178.29,35,5,2011,3,14,16,25,47
-17.58,-174.85,202.9,5.3,2011,3,14,3,16,59
-16.72,-173.21,14,5.9,2011,3,12,1,19,07
-16.65,-173.22,35,5.2,2011,3,12,1,17,41
-24.44,-176.16,10,5,2011,3,11,19,48,26
-20.08,-174.23,7.3,5.2,2011,3,9,13,51,27
-30.33,-177.93,40.2,5,2011,3,8,2,10,40
-31.09,-178.67,111.7,5.4,2011,3,6,23,45,00
-15.14,-176.51,10,5.2,2011,2,28,2,24,25
-17.7,-173.81,13.1,5,2011,2,28,2,03,14
-18.06,-178.42,628.8,5.2,2011,2,24,18,32,01
-17.81,-174.43,122.5,5.4,2011,2,24,3,01,16
-22.24,-175.92,34.5,5,2011,2,23,4,03,33
-25.89,178.34,601.3,5.1,2011,2,21,11,02,49
-26.14,178.39,558.1,6.5,2011,2,21,10,57,52
-19.48,177.35,59.5,5,2011,2,21,5,00,52
-18.73,-172.94,35,5,2011,2,18,8,59,26
-20.19,-177.64,533.4,5,2011,2,16,15,56,00
-20.81,-176.79,216.6,5.1,2011,2,13,19,05,56
-20.88,-175.67,85,6.1,2011,2,12,17,57,56
-31.24,-177.81,10,5.6,2011,2,12,3,03,04
-23.39,-179.9,560.5,5,2011,2,11,3,31,32
-20.8,-174.51,11.6,5,2011,2,11,2,46,18
-15.04,-177.7,355.5,5.2,2011,2,11,1,29,26
-31.33,-175.81,13.8,5,2011,2,10,18,54,13
-31.09,-177.66,20.6,5,2011,2,9,21,23,28
-30.32,-177.56,7.3,5.1,2011,2,5,18,40,04
-15.51,-173.07,10,6,2011,2,3,20,25,15
-18.62,-175.97,10,5.2,2011,2,3,11,13,44
-24.71,-180,512,5.3,2011,2,2,16,38,10
-19.72,-175.84,242.1,5.2,2011,2,1,17,50,40
-28.06,-176.54,35,5,2011,2,1,17,43,43
-22.01,-175.62,76,6,2011,1,31,6,03,27
-17.89,-178.16,593.6,5.3,2011,1,29,2,41,18
-19.16,-178.22,623.2,5.4,2011,1,28,12,41,02
-21.39,-178.75,572.5,5.3,2011,1,28,12,37,19
-19.21,-173.5,10,5.1,2011,1,27,16,17,17
-15.56,-173.12,16,5.6,2011,1,27,0,59,37
-18.08,-174.7,129,5,2011,1,26,15,58,32
-30.06,-177.95,35,5.4,2011,1,25,13,18,10
-19.29,-176.34,15,5.1,2011,1,24,13,31,08
-23.49,-179.76,543.1,5,2011,1,24,8,37,45
-19.2,-173.51,16.2,5.7,2011,1,24,1,02,02
-20.34,-176.29,236.1,5.8,2011,1,23,19,15,42
-19.05,-176.54,10,5.1,2011,1,21,17,11,34
-19.95,-175.8,132.5,5.1,2011,1,19,19,13,36
-16.21,-175.96,350.4,5.2,2011,1,18,2,02,01
-20.59,-174.29,21.1,5.3,2011,1,16,18,42,15
-17.04,-174.15,100.7,5.1,2011,1,14,7,24,42
-22.36,-179.3,551.9,5.3,2011,1,13,10,41,41
-19.55,-176.03,228.9,5.6,2011,1,10,2,11,09
-19.9,-173.75,10,5.4,2011,1,7,23,13,06
-25.45,-177.95,235.4,5.3,2011,1,7,15,47,00
-16.04,-173.1,26.8,5.3,2011,1,4,5,54,02
-31.83,-178.14,35,5,2010,12,30,23,47,03
-23.17,-179.94,543,5,2010,12,29,23,27,02
-20.11,-173.91,35,5.1,2010,12,28,16,59,11
-23.6,-175.66,35,5,2010,12,28,12,38,49
-23.41,-179.8,551,6.3,2010,12,28,8,34,17
-22.92,-176.41,106.9,5.3,2010,12,27,6,41,48
-18.31,-173.98,10,5.1,2010,12,23,11,55,24
-34.58,-179.54,10,5,2010,12,21,18,31,28
-15.48,-173.72,10,5.1,2010,12,21,14,03,26
-18.81,-173.34,46.7,5.3,2010,12,20,22,13,07
-17.02,-177.05,35,5.1,2010,12,20,17,43,42
-14.13,-173.31,30.7,5.9,2010,12,18,22,24,18
-30.37,-178.02,35.6,5.2,2010,12,16,2,10,23
-26.78,178.61,629.5,5,2010,12,15,12,03,33
-32.34,-179.57,12,5.3,2010,12,14,1,16,18
-18.44,-174.62,109,5.1,2010,12,13,8,56,47
-28.1,-177.11,35,5.6,2010,12,12,17,50,36
-25.31,-176.31,23.5,5,2010,12,11,17,13,32
-21.81,-179.35,601.2,5.5,2010,12,11,13,43,20
-20.32,-177.96,558.2,5.2,2010,12,10,9,23,08
-19.86,-174.41,17.8,5.1,2010,12,8,17,18,58
-22.47,-176.29,146.2,5.2,2010,12,8,14,41,25
-30.99,-177.78,26.1,5,2010,12,8,11,09,24
-32.26,-179.53,36.9,5.4,2010,12,8,9,18,47
-20.85,-175.42,59,5,2010,12,8,5,08,07
-20.62,-174.82,64.7,5.1,2010,12,8,5,08,03
-15.19,-173.93,48.1,5.3,2010,12,7,22,27,11
-18.22,-175.26,221.4,5.2,2010,12,3,6,30,53
-15.89,-178.96,15.2,6,2010,12,1,16,01,27
-22.72,-174.86,57.4,5.1,2010,12,1,0,09,45
-21.17,-178.88,573.2,5.1,2010,11,30,5,17,06
-17.75,-174.73,216.5,5.2,2010,11,30,0,49,44
-16.68,-174.17,125.6,5.1,2010,11,29,20,11,50
-24.17,178.94,550.1,5.1,2010,11,28,16,47,39
-20.7,-177.72,484.7,5.1,2010,11,25,0,26,19
-24.42,179.95,514,5.3,2010,11,24,18,35,55
-22.81,-174.88,32.8,5,2010,11,23,20,23,11
-15.4,-172.76,29,5,2010,11,23,0,38,19
-33.53,-178.65,15.7,5.9,2010,11,22,16,18,43
-20.39,-173.98,27,5.1,2010,11,20,20,40,26
-27.94,-178.4,278.2,5.1,2010,11,18,17,33,08
-16.59,-173.2,13.7,5.1,2010,11,14,19,01,12
-30.15,-177.05,22.6,5.3,2010,11,12,21,16,44
-29.16,-178.31,217.2,5.3,2010,11,10,11,43,47
-14.94,-173.78,31.8,5.2,2010,11,9,13,05,07
-20.52,-174.22,33.1,6.1,2010,11,3,23,34,44
-23.85,-179.99,522.7,5,2010,10,31,9,58,09
-24.92,179.65,507,5,2010,10,30,10,39,24
-29.11,-177.55,89.1,5,2010,10,28,17,25,11
-23.02,-174.76,30,5.1,2010,10,27,6,05,55
-20.35,-173.66,18.8,5.1,2010,10,23,0,54,24
-20.51,-173.76,42.7,5.1,2010,10,22,2,52,55
-20.35,-173.9,24.5,5,2010,10,21,13,56,28
-33.44,-178.55,10,5.1,2010,10,21,11,50,30
-33.39,-178.51,41,5,2010,10,21,11,11,10
-25.83,-177.55,161.3,5.1,2010,10,21,7,25,44
-20.44,-173.71,21.8,5,2010,10,20,14,35,55
-20.54,-173.55,18.9,5.2,2010,10,19,20,39,37
-20.44,-173.76,15.2,5.8,2010,10,16,20,08,31
-20.45,-173.84,17.5,5.6,2010,10,16,13,27,47
-20.53,-173.85,18.8,5.8,2010,10,12,12,02,56
-20.38,-174.22,25.2,5.9,2010,10,12,12,01,10
-17.93,-173.99,86.7,5.8,2010,10,6,19,43,38
-20.87,-177.75,476.5,5.4,2010,10,5,3,36,48
-30.37,-177.76,50,5,2010,10,4,0,06,01
-32.53,-179.43,108.9,5,2010,10,3,16,42,48
-21.96,-174.36,27,5,2010,10,2,2,33,57
-17.73,-173.19,45.6,5.2,2010,10,1,7,26,13
-15.65,-172.18,32.5,5.4,2010,9,29,18,49,34
-18.72,-175.43,10,5,2010,9,29,12,25,10
-22.69,-175.31,35,5.2,2010,9,28,23,48,43
-22.65,-175.24,33,5,2010,9,27,19,18,06
-21.1,-178.86,609.2,5.3,2010,9,26,17,20,38
-17.75,-173.16,21,5,2010,9,24,21,40,57
-16.07,-173.1,26,5.2,2010,9,22,19,38,46
-17.37,-178.9,529.7,5,2010,9,18,14,29,14
-16.04,-173.86,85.4,5.8,2010,9,16,1,54,40
-22.08,-179.37,597.5,5.3,2010,9,15,13,43,52
-15.89,-179.19,14.7,6.3,2010,9,7,16,13,33
-14.44,-176.12,32.9,5.5,2010,9,7,12,49,00
-30.92,-177.94,38.4,5.1,2010,9,6,9,54,31
-18.35,-175.02,216.9,5.5,2010,9,6,7,24,34
-23.79,-179.93,531.3,5.6,2010,9,5,23,48,26
-17.45,-173.94,64.9,6,2010,9,4,8,52,03
-16.13,-173.31,24.4,5.3,2010,8,30,23,25,38
-15.03,-174.06,35,5.3,2010,8,30,4,44,18
-21.93,-174.49,15,5,2010,8,25,22,57,18
-16.12,-174.06,132,5.4,2010,8,18,19,49,08
-30.13,-177.23,24,5.3,2010,8,17,10,43,56
-20.84,-178.76,600.8,6.2,2010,8,16,19,35,48
-21.92,-174.46,11.6,5.1,2010,8,15,11,53,19
-22.14,-179.63,593.7,5.5,2010,8,15,2,51,19
-21.02,-174.69,31.1,5.2,2010,8,9,20,25,53
-21.77,-179.4,595,5.5,2010,8,6,5,03,59
-21.88,-174.92,31.1,5.5,2010,8,4,10,07,11
-26.91,-177.12,15.7,5.9,2010,8,4,4,46,19
-31.55,179.89,385,5.4,2010,8,1,7,25,03
-15.62,-172.85,29,5,2010,7,29,13,59,16
-17.85,179.48,35,5.2,2010,7,29,5,30,12
-24.41,-176.93,98.1,5,2010,7,26,23,19,16
-23.84,-176.21,29.8,5,2010,7,26,22,58,19
-14.85,-173.7,30,5.1,2010,7,25,4,11,41
-14.97,-173.51,10,5.9,2010,7,25,3,39,18
-15.65,-175.12,15.2,5.6,2010,7,17,16,20,02
-20.75,-178.72,605,5.3,2010,7,17,4,33,59
-30.9,-178.31,46.6,5,2010,7,11,3,00,04
-30.69,-179.89,403.4,5.2,2010,7,10,23,04,22
-25.26,-176.43,36,5,2010,7,10,14,49,46
-24.01,-179.75,505.5,5.8,2010,7,8,12,48,21
-14.93,-174.68,10,5.3,2010,7,4,16,13,42
-14.85,-174.62,10,5,2010,7,4,13,38,32
-21.82,-174.9,26.3,5,2010,7,3,4,22,11
-16.77,-173.69,35,5,2010,7,2,15,11,35
-21.71,-174.89,10,5,2010,7,1,3,07,44
-23.29,179.18,572.8,6.4,2010,6,30,4,31,01
-17.44,-172.97,26.1,5.2,2010,6,29,15,32,56
-17.81,-173.45,36.9,5.1,2010,6,29,12,55,33
-32.96,-177.86,34,5.2,2010,6,26,8,56,24
-19.23,-177.44,571.7,5.8,2010,6,22,22,16,21
-33.19,179.78,211.2,6,2010,6,17,13,06,51
-25.19,-176.1,22.7,5,2010,6,11,20,55,04
-30.68,-177.47,27.6,5,2010,6,10,3,08,29
-15.12,-173.38,13.4,5.1,2010,6,6,15,02,56
-32.98,-179.16,52.7,5.4,2010,6,6,2,20,01
-18.01,-176.99,361,5.1,2010,5,27,17,43,55
-20.33,-173.87,45.8,5,2010,5,21,1,05,52
-35.1,179.31,100,5,2010,5,17,18,57,49
-23.54,-176.56,40.3,5.7,2010,5,15,15,18,08
-16.8,177.42,35,5.1,2010,5,15,0,08,47
-17.94,-175.02,234.6,5,2010,5,8,14,46,47
-15.52,-172.97,14.7,5.1,2010,5,4,16,09,10
-15.09,-173.44,30,5,2010,4,28,20,11,30
-20.03,-174.44,70.1,5,2010,4,25,9,38,26
-15.98,-172.26,29.3,5.4,2010,4,24,22,30,49
-15.28,-173.25,49.9,5.3,2010,4,22,4,02,40
-15.32,-173.23,36.2,6.1,2010,4,21,17,20,29
-23.73,-177.03,168.3,5.1,2010,4,16,22,44,15
-31.37,-177.72,40.5,5,2010,4,15,13,40,57
-20.19,-176.15,272.7,5.9,2010,4,10,16,54,24
-21.84,-174.47,27,5,2010,4,9,6,04,20
-27.81,-175.95,48.7,5,2010,4,8,4,26,08
-17.27,-176.96,24,5.6,2010,4,4,20,28,04
-22.36,-179.15,457.1,5.3,2010,4,4,9,40,56
-31.3,-176.81,24.7,5.3,2010,4,3,1,35,36
-24.6,-176.08,35,5,2010,4,2,3,50,23
-31.7,-178.48,61,5,2010,3,30,19,29,16
-31.47,-178.55,100,5.1,2010,3,30,5,16,13
-15.3,-175.46,35,5.1,2010,3,28,2,51,04
-15.55,-175.39,34.5,5.2,2010,3,28,2,07,28
-18.47,-173.16,33.5,5,2010,3,26,5,33,11
-17.52,-171.86,33,5,2010,3,24,19,50,15
-15.33,-173.87,94,5.1,2010,3,24,9,11,59
-33.95,-178.6,37,5.2,2010,3,23,6,33,30
-22.51,-174.78,81.3,5.1,2010,3,21,20,59,58
-27.11,-176.36,56.4,5.2,2010,3,18,23,49,12
-22.38,-179.6,606.8,5,2010,3,18,18,51,51
-23.32,-177.1,168.5,5.5,2010,3,18,9,14,07
-24.46,-175.83,30,5,2010,3,17,0,22,31
-17.77,-178.74,555.7,5.4,2010,3,16,12,25,24
-33.33,-178.93,48,5.1,2010,3,14,17,20,25
-23.74,-175.84,33,5.3,2010,3,11,23,20,18
-15.43,-173.24,35,5.3,2010,3,11,12,31,26
-23.83,-175.62,28,5,2010,2,25,11,26,26
-23.8,-175.76,24.6,5.3,2010,2,23,22,38,34
-15.15,-172.91,53.7,5,2010,2,23,15,36,10
-23.8,-175.82,43.8,5.4,2010,2,23,6,05,03
-23.86,-175.63,33,5,2010,2,22,18,43,51
-27.22,-176.41,17.2,5.3,2010,2,22,11,04,39
-23.76,-175.75,28,5.5,2010,2,22,8,42,38
-23.78,-175.81,39.4,5.6,2010,2,22,7,24,45
-23.75,-175.91,33.3,5.9,2010,2,22,7,00,53
-21.56,-173.71,34.8,5.7,2010,2,22,5,08,49
-15.37,-173.45,42,5.4,2010,2,19,12,07,09
-21.93,-175.06,16,5.8,2010,2,19,11,13,20
-29.75,-177.68,39.5,5.9,2010,2,17,19,38,05
-19.11,-176.57,38.4,5.2,2010,2,15,5,29,20
-33.36,-179.19,100,5.1,2010,2,14,3,04,52
-15.39,-173.22,29,5,2010,2,13,8,28,02
-21.95,-174.75,16.4,6,2010,2,13,2,34,29
-24.2,-175.76,38.5,5.2,2010,2,11,19,05,30
-15.05,-173.3,15,6.1,2010,2,9,1,03,45
-15.5,-173.26,42,5,2010,2,8,21,26,47
-24.2,-175.92,28.5,5.4,2010,2,8,13,45,03
-23.34,-179.83,531.9,5.6,2010,2,7,23,22,53
-23.32,-179.82,545.5,5.9,2010,2,7,22,28,20
-17.09,-177.08,35,5.1,2010,2,7,13,12,59
-16.03,-172.81,31.5,5.1,2010,2,6,20,51,10
-15.93,-172.85,30.3,5.5,2010,2,6,20,32,02
-22,-175.13,33,5.1,2010,2,6,2,40,59
-19.47,-173.81,28,5.6,2010,2,4,17,48,11
-20.34,-177.71,493.5,5.3,2010,2,4,13,02,37
-25.59,-176.5,33.5,5.1,2010,1,31,9,55,45
-20.94,-178.56,550.2,5.3,2010,1,31,2,01,09
-20.49,-178.05,516,5.2,2010,1,31,0,59,07
-28.36,-176.25,29,5.1,2010,1,28,22,32,18
-28.23,-176.21,28,5,2010,1,28,9,37,19
-18.7,-173.54,34.7,5.6,2010,1,25,21,38,54
-33.01,179.89,35,5.1,2010,1,25,14,08,27
-15.43,-173.37,10,5.3,2010,1,23,0,22,59
-28.75,-177.88,100,5,2010,1,22,21,48,19
-30.57,-177.68,33,5.1,2010,1,19,12,04,01
-18.46,-173.08,80.1,5.4,2010,1,18,21,35,28
-32.02,-177.78,15.7,5.2,2010,1,17,22,38,15
-15.66,-174.34,10,5.1,2010,1,17,10,46,24
-31.72,-177.52,26,5.3,2010,1,15,10,38,39
-31.79,-177.43,17.2,5.9,2010,1,15,10,14,04
-15.67,-174.81,10,5.4,2010,1,13,16,51,09
-15.5,-174.92,10,5.2,2010,1,13,16,49,07
-15.77,-174.62,17,5.5,2010,1,13,16,21,24
-16.85,-174.12,88.3,5.3,2010,1,10,22,44,30
-21.55,-174.57,33.2,5.1,2010,1,7,15,48,21
-21.02,-178.88,610,5.4,2010,1,4,10,04,40
-19.87,-175.25,90.7,5,2010,1,2,0,10,03
-19.84,-177.7,384,5.4,2009,12,31,17,42,15
-17.28,-176.86,10,5.6,2009,12,26,21,23,26
-15.97,-173.02,26,5.5,2009,12,25,22,04,25
-31.22,-177.75,17,5.1,2009,12,23,4,55,23
-15.22,-172.92,34.3,5,2009,12,23,0,38,42
-16.35,-173.36,10,5,2009,12,19,23,03,29
-17.91,-173.08,14.9,5.3,2009,12,19,16,52,50
-21.8,-174.46,35,5.1,2009,12,19,1,59,14
-19.99,-173.5,18.4,5,2009,12,18,9,45,42
-15.11,-173.47,17,5,2009,12,16,20,28,03
-16.01,-173.4,16.6,5,2009,12,16,18,54,44
-31.22,-177.84,46,5,2009,12,16,13,33,05
-31.37,-177.71,34.5,5.5,2009,12,16,12,36,43
-29.74,-177.69,52,5,2009,12,15,15,10,46
-16.23,-173.36,11.6,5.1,2009,12,12,9,08,05
-21.05,-174.44,14,5.6,2009,12,11,12,33,39
-17.32,-173,28,5.1,2009,12,10,23,03,16
-18.65,-174.66,130,5,2009,12,3,16,03,15
-20.37,-173.61,33.8,5,2009,12,2,8,20,03
-30.19,-177.73,35,5,2009,11,30,19,12,11
-21.92,-176.52,184.9,5.1,2009,11,30,1,13,19
-15.36,-175.86,26,5.3,2009,11,29,10,33,30
-31.6,-178.9,112.9,5.1,2009,11,29,9,58,33
-29.08,-176.89,19.5,5.9,2009,11,28,9,21,17
-20.67,-173.68,21,5.2,2009,11,27,23,48,21
-34.47,-178.58,51,5,2009,11,26,18,33,21
-30.43,-177.8,16.5,5,2009,11,26,15,42,16
-16.19,-172.86,17.3,5.2,2009,11,25,10,05,53
-20.62,-173.98,27,5.1,2009,11,24,13,32,12
-20.78,-174,14.6,5.6,2009,11,24,13,04,23
-20.74,-174.04,18.4,6.8,2009,11,24,12,47,15
-31.55,179.56,434.9,6.2,2009,11,22,22,47,27
